ExterQual,BsmtQual,BsmtExposure,KitchenQual,GarageFinish,OverallQual,YearBuilt,MasVnrArea,GrLivArea,TotRmsAbvGrd,Fireplaces,GarageArea,TotalSF,TotalBath,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGar,OverallCond,GarageQual,CommerZone,SalePrice
3,4,3,4,5,6,52,6.3578422665081,7.669961995473577,8,1,6.234410725718371,8.019283792916793,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.173037959397275
3,6,3,3,5,6,22,6.095824562432225,7.198931240688173,5,0,6.0063531596017325,7.853604813097837,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,11.941462360646147
3,4,3,4,4,8,13,6.150602768446279,7.355001921105257,6,1,6.63200177739563,8.047829357457841,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.409017571151187
3,3,3,3,3,5,60,4.204692619390966,6.97166860472579,6,0,6.135564891081739,7.664346632098617,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.748005492256805
3,4,3,3,5,7,25,3.1354942159291497,7.29641326877392,7,1,5.993961427306569,7.527793987721444,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,12.034696963475044
5,4,3,4,3,8,29,5.652489180268651,7.790696031174738,9,1,6.137727054086234,8.217708406845306,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.468440756144116
5,4,4,4,5,6,15,0.0,7.353081920515432,6,1,5.993961427306569,7.716460800176355,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,12.066816325306588
5,4,4,4,4,6,11,4.343805421853684,7.110696122978827,4,0,6.270988431858299,7.515889085215125,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,12.010671928196444
2,3,3,2,2,3,105,0.0,7.3310603052186325,6,0,0.0,7.614312146452,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11.350418300109133
3,4,3,3,2,4,26,0.0,6.898714534329988,5,0,0.0,7.591357046698551,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,11.724813914587884
3,2,2,3,3,4,70,0.0,6.947937068614969,4,0,6.042632833682381,6.947937068614969,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,11.607335239531391
3,3,3,3,3,5,59,5.318119993844216,7.119635638017636,6,0,6.175867270105761,7.81237820598861,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,11.498836682527127
3,4,3,3,3,5,99,0.0,6.872128101338986,5,0,6.07073772800249,7.518064181233078,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,12.004574385508691
3,3,4,3,3,6,110,0.0,7.73718007783463,9,1,6.2285110035911835,8.16223106548118,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.804855999911272
3,4,3,4,4,6,23,0.0,7.488293515159428,7,0,6.529418838262226,7.8674885686991285,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.229549885708272
7,4,3,3,5,6,27,4.23410650459726,7.293697720601438,6,1,6.042632833682381,7.67368812926773,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,12.128116509451258
5,4,4,4,4,7,21,5.214935757608986,7.370860166536716,6,0,6.159095388491933,8.063692634269517,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.273735966890268
3,3,3,3,5,4,55,3.8918202981106265,6.8679744089702925,6,0,6.07073772800249,7.560601162768557,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.459007676978688
3,3,3,3,3,5,100,0.0,6.728628613084702,5,0,5.905361848054571,7.165493475060845,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,11.326607934898927
3,3,3,3,2,4,61,0.0,7.111512116496157,6,0,0.0,7.685243607975833,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,11.767187766223199
3,3,4,4,4,6,43,3.367295829986474,7.384610383176974,6,2,6.175867270105761,8.0774471493312,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,12.230770136157426
5,4,3,4,5,6,35,5.820082930352362,7.457609289715606,7,1,6.1675164908883415,7.813591552952433,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.089544447235971
3,2,2,3,3,5,41,0.0,7.336936913707618,8,0,6.018593214496234,7.336936913707618,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,11.686584611185529
3,4,3,4,4,7,11,0.0,7.112327444710911,6,0,6.608000625296087,7.8050670442584895,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.200562492481511
3,3,3,3,3,7,89,6.398594934535208,7.506042178518122,7,2,5.484796933490655,7.958227192322312,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,12.040614105490253
5,6,3,4,4,8,17,6.645090969505644,7.597396320212795,9,1,6.47543271670409,8.021584533455107,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.429220196836386
3,2,3,3,3,4,135,0.0,6.954638864880987,6,0,5.6131281063880705,7.4318919168078,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,11.51293546492023
3,3,3,3,3,5,72,0.0,6.672032945461067,5,0,5.5254529391317835,7.364547014255642,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.652696102959752
3,3,3,2,2,5,101,0.0,7.325148957955575,7,0,0.0,7.745435610274381,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,11.652696102959752
3,4,3,3,4,6,43,6.175867270105761,7.520234556474628,7,1,6.304448802421981,8.213110697596676,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.154784614286669
3,3,3,3,3,6,66,0.0,7.526178913346146,7,0,5.786897381366708,7.955074273262696,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.827013315851762
3,4,3,3,5,7,20,0.0,7.266128779556451,7,1,5.993961427306569,7.503840746698951,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,12.100717685412473
5,6,4,6,5,7,13,5.3981627015177525,7.89989532313973,10,1,6.675823221634848,8.284251797621916,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,12.858322307884688
3,4,4,4,3,6,67,5.220355825078324,7.723120092266331,7,2,6.111467339502679,8.31115254800169,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,12.287657240806912
3,3,3,4,3,6,75,0.0,7.749753406274437,9,1,5.198497031265826,8.116417072794205,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,12.466515835145204
3,4,3,3,3,6,21,7.029972911706386,7.285506548522785,5,1,6.089044875446846,7.690743163541872,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,12.07824495582233
3,3,3,3,3,5,58,4.762173934797756,6.996681488176539,6,1,5.666426688112432,7.68937110752969,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.842236406331557
3,4,3,3,3,5,14,0.0,7.026426808699636,5,0,6.066108090103747,7.719129840906732,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,11.951186847493474
3,4,4,4,3,7,30,0.0,8.078067881815437,11,2,6.38856140554563,8.496173824192162,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.676079399771028
5,4,3,4,5,6,15,0.0,7.284134806195205,8,1,5.968707559985366,7.68937110752969,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.007566827251699
3,3,5,3,3,6,51,0.0,6.8966943316227125,4,2,6.293419278846481,7.563719668414366,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.100717685412473
3,3,3,3,3,4,81,0.0,7.024649030453636,4,0,5.579729825986222,7.526178913346146,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,11.51293546492023
3,3,3,3,3,6,62,4.912654885736052,6.985641817639208,5,0,5.666426688112432,7.6783263565068856,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,11.820417517632333
5,4,3,4,4,6,27,0.0,7.090076835776092,5,0,6.274762021241939,7.782807262839695,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,11.944064817531656
3,4,3,3,3,6,41,0.0,7.369600720526409,7,1,6.077642243349034,7.989221408815276,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.106257835094581
3,3,4,3,2,6,85,0.0,6.626717749249025,5,0,0.0,6.947937068614969,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,11.344518647594766
3,4,3,3,4,6,44,0.0,6.8658910748834385,5,1,6.089044875446846,7.619233416226805,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.759793355371235
3,3,3,3,2,5,90,0.0,6.734591659972948,5,1,0.0,7.321849713788356,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,11.373674891823535
3,3,3,3,4,6,54,5.58724865840025,7.207118856207756,6,1,6.118097198041348,7.605392364814935,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.951186847493474
3,3,3,6,4,5,62,4.454347296253507,6.960347729101308,6,0,6.621405651764134,7.631431664576906,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,0,11.918397239722838
3,3,3,4,5,7,54,5.736572297479192,7.67693714581808,8,2,6.1903154058531475,8.033334015880062,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.328294703023396
5,4,3,4,4,6,20,3.713572066704308,7.628031126930335,7,1,5.968707559985366,8.021912778985708,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,12.404927602627597
3,3,3,4,3,5,61,0.0,7.191429330036379,7,0,6.437751649736401,7.779466967458324,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.9233847480666
5,6,3,4,5,8,19,4.919980925828125,7.167809184316444,6,0,6.156978985585555,7.849323818040561,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.301387370778713
3,3,3,3,4,5,52,0.0,7.451241684987676,7,1,6.089044875446846,8.065579427282092,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.100717685412473
3,3,3,3,3,7,50,5.666426688112432,7.428333194190806,7,1,6.274762021241939,8.00202481821611,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.066816325306588
3,3,3,3,4,5,53,5.2832037287379885,7.102499355774649,5,1,5.765191102784844,7.795234929002173,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.870606902224589
3,3,3,3,3,7,32,4.2626798770413155,7.580699752224563,9,0,6.642486801367256,8.260234291607297,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,12.049424683420913
5,4,4,4,5,8,21,5.771441123130016,7.52456122628536,7,2,6.493753839851686,7.957527402230773,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.345838935721968
3,4,3,4,4,6,23,0.0,7.475905969367397,7,0,6.154858094016418,7.898411092811599,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.352339472153526
3,3,3,3,2,4,49,0.0,6.762729506931879,5,1,0.0,7.455298485683291,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,11.652696102959752
5,4,4,4,5,7,15,0.0,7.45876269238096,7,0,6.493753839851686,8.15162164696975,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.468440756144116
3,3,3,3,3,5,68,0.0,7.234177179749849,6,0,6.580639137284949,7.738923757439457,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,12.01974909141692
5,4,5,4,4,7,21,5.214935757608986,7.31455283232408,6,0,6.359573868672378,8.003697339094368,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.225880174775124
3,3,3,3,3,5,57,5.820082930352362,7.455298485683291,10,0,6.22455842927536,8.148156439921625,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.736077016252437
5,4,3,4,3,6,16,3.9318256327243257,7.444248649496705,7,0,5.942799375126701,7.893572073504902,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,11.775297421715827
3,3,3,3,3,5,89,0.0,6.775366090936392,5,0,5.198497031265826,7.372118028337787,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,11.561725152903831
5,4,3,4,5,7,19,5.198497031265826,7.618742377670413,8,1,6.075346031088684,7.979338895262328,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,12.312686874960356
3,4,3,4,2,7,16,4.795790545596741,6.985641817639208,6,0,0.0,7.6783263565068856,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,11.856522261533735
3,4,3,3,3,5,84,0.0,7.20414929203594,7,0,5.484796933490655,7.714677473800927,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.652696102959752
3,3,4,3,3,5,45,0.0,6.877296071497429,5,0,6.089044875446846,7.569927655242652,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.711784520403114
5,6,5,4,4,8,13,6.07993319509559,7.444833273892193,6,1,6.7650389767805414,8.137688184977605,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.827731880206521
3,3,3,3,4,6,49,5.53338948872752,7.597897950521784,8,1,6.206575926724928,7.9441374911141125,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.154784614286669
3,4,5,3,4,6,60,0.0,7.133295954896068,4,1,6.336825731146441,7.956827122090111,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,12.367345048436393
3,3,3,3,3,6,97,0.0,7.0909098220799835,7,0,5.746203190540153,7.783640596221253,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.736077016252437
3,3,3,3,2,6,96,0.0,7.00033446027523,5,0,0.0,7.419979923661835,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,11.277215789596891
3,2,2,3,3,5,70,0.0,6.947937068614969,5,0,6.439350371100098,6.947937068614969,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,11.603688960617086
5,6,3,6,5,8,11,4.442651256490317,7.585281078639126,8,1,6.523562306149512,7.916807490937603,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,12.504327379899445
5,4,3,4,4,7,16,0.0,7.5745584842024805,8,1,6.520621127558696,7.985824666418917,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.448630513463614
5,4,4,4,4,7,15,6.124683390894205,7.809135398120538,9,1,6.3578422665081,8.25712628599743,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.676079399771028
3,4,3,3,3,6,36,0.0,7.117205503164344,6,0,6.248042874508429,7.80994708647679,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,11.998439434579149
5,6,4,6,5,9,17,6.499787040655854,7.889459149404524,10,2,6.588926477533519,8.352554369474591,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,12.92999390899636
5,4,4,4,4,7,15,5.424950017481403,7.340835554123275,7,1,6.278521424165844,8.03365842788615,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.301387370778713
3,3,3,3,2,4,64,0.0,6.78332520060396,4,0,0.0,7.475905969367397,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,11.544433821905134
